httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod36-7984 1 0.26561108 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod29-871 2 0.25959378 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod17-2410 3 0.25753716 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod40-211 4 0.2570629 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod34-7628 5 0.255801 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod3-2823 6 0.25447676 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod3-9112 7 0.24157503 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-1420 1 0.52265435 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7246 2 0.4775874 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-9350 3 0.43923026 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-5959 4 0.26806387 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2965 5 0.26646256 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-2576 6 0.26633736 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-8873 7 0.26382285 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1773 8 0.2636055 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-6638 9 0.26344308 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-2323 10 0.2621125 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5273 11 0.2620294 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7229 12 0.2611999 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1488 13 0.25747734 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6227 14 0.25707603 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-9185 15 0.25687224 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-5817 16 0.2554237 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7602 17 0.2549399 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-5629 18 0.25414246 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-9472 19 0.25233334 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3321 20 0.2519379 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1729 21 0.25170535 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7495 22 0.25157815 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-5996 23 0.25127268 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8527 24 0.25109345 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8632 25 0.2460452 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-6725 26 0.24172707 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-1761 27 0.24077804 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-3479 28 0.24061473 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-682 29 0.23984176 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-1843 30 0.23411489 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1190 31 0.22459118 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4817 32 0.22362646 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-908 33 0.2235044 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-9276 34 0.22301629 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-1329 35 0.22242314 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5210 36 0.20942372 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5213 37 0.20651636 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6611 38 0.18292129 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1300 39 0.18269047 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6137 40 0.18254101 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2091 41 0.18136702 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-6437 42 0.1802202 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8043 43 0.13597426 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7120 44 0.135785 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4838 45 0.13493976 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-380 46 0.13448046 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-1462 47 0.13379735 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-717 48 0.1332355 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2449 49 0.13287142 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-5550 50 0.13277635 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-3978 51 0.13270344 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8609 52 0.13257873 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-8956 53 0.13245308 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-3105 54 0.131903 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3275 55 0.13174966 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-1750 56 0.13174449 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-3130 57 0.13101158 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3177 58 0.13095523 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-4970 1 0.28516826 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-6230 73 0.46409577 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-8604 74 0.4633578 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-6632 75 0.46103713 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-1422 76 0.45031625 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-7923 77 0.44929975 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-4195 78 0.4487872 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-6860 79 0.44779116 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-7830 80 0.44765654 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-7970 81 0.44726133 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-249 82 0.4470964 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-5034 83 0.4470824 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-1028 84 0.4469195 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-136 85 0.44516265 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-5905 86 0.44412863 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-2597 87 0.4439358 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-7594 88 0.4432435 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-6493 89 0.43190214 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-5517 90 0.41806018 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-8328 91 0.41761303 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-5249 92 0.41696054 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-1396 93 0.41648346 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-2848 94 0.41471103 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-6413 95 0.4144445 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-5689 96 0.41397023 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-4115 97 0.41133842 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-6746 98 0.39057887 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-723 99 0.37804842 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-8050 100 0.36935186 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-3298 101 0.36837977 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-1638 102 0.3668989 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-6034 103 0.36555302 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-7481 104 0.36533314 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-5556 105 0.36476907 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-2660 106 0.36476302 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-6609 107 0.3644467 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-3791 108 0.3636942 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-5958 109 0.36338788 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-6491 110 0.3627912 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-3388 111 0.36252147 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-7908 112 0.3624825 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-4128 113 0.3615829 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-8133 114 0.36119342 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-6703 115 0.36060676 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-5604 116 0.36001664 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-9438 117 0.3596026 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-6562 117 0.3596026 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-8208 117 0.3596026 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-8922 120 0.3547356 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-7844 121 0.3132782 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-5071 122 0.28432006 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-2024 123 0.28419733 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-767 124 0.2828786 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-4848 125 0.27740034 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-7750 126 0.26841643 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-1634 127 0.26834536 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-6406 128 0.26819053 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-8369 129 0.26768732 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-8394 130 0.26767597 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-7104 131 0.26736978 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-1545 132 0.26699033 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-590 133 0.2664954 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-3752 134 0.26519293 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-2207 135 0.26463598 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-5146 136 0.26402444 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-4504 137 0.26391453 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-453 138 0.26388723 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-5190 139 0.26339558 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-1725 140 0.2629934 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-7892 141 0.26276392 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-3020 142 0.262758 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-7172 143 0.26255172 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-3739 144 0.26233608 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-4559 145 0.2621638 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-838 146 0.26171744 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-5663 147 0.26121008 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-7916 148 0.26082858 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-2267 149 0.26079917 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-6749 150 0.2604674 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-4563 151 0.26035732 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-916 152 0.26034734 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-7924 153 0.25995588 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-8209 154 0.25963196 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-8203 155 0.25822818 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-6152 156 0.25821254 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-3886 157 0.25821018 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-3853 158 0.25798556 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-2895 159 0.25790977 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-6333 160 0.25773227 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-5320 161 0.2574501 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-2193 162 0.2570817 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-4350 163 0.256859 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-4511 164 0.2562639 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-1123 165 0.25596488 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-2020 166 0.2557189 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-2822 167 0.25569418 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-4791 168 0.2551218 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-7068 169 0.25501055 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-480 170 0.25495186 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-8359 171 0.25482857 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-6425 172 0.25443035 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-592 173 0.25383714 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-2342 174 0.25224102 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-3140 175 0.2522217 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-8864 176 0.2516584 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-562 177 0.25153273 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-1911 178 0.25136855 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-5444 179 0.25136 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-5831 180 0.25084636 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-3524 181 0.2505131 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-1478 182 0.25051028 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-4693 183 0.2503762 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-2916 184 0.25025943 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-9244 185 0.24787514 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-2288 186 0.24770111 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-6494 187 0.24733481 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-5168 188 0.24721493 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-2918 189 0.24708268 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-664 190 0.24707387 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-3855 191 0.24700396 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-2626 192 0.24691997 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-6738 193 0.24668682 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-9305 194 0.24667315 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-8640 195 0.24657992 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-4381 196 0.24643853 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-5749 197 0.24638097 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-2961 198 0.2463527 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-4097 199 0.24586257 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-3487 200 0.2458283 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-6424 201 0.24580109 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-4447 202 0.24578756 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-9468 203 0.2457247 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-9200 204 0.24218853 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-2442 205 0.24207938 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-8415 206 0.24190445 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-1294 207 0.24174035 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-1090 208 0.24117704 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-9160 209 0.24112414 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-4180 210 0.2408683 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-6681 211 0.24078117 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-6871 212 0.24067676 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-6144 213 0.24062172 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-8712 214 0.24045359 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-5394 215 0.24043137 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-7623 216 0.24040285 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-2100 217 0.24013858 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-5399 218 0.2400901 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-3280 219 0.239986 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-4458 220 0.2397655 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod8-7856 221 0.23438428 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-8526 222 0.23434496 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-4438 223 0.23433474 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod6-140 224 0.23427592 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod31-293 225 0.23424721 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod32-5792 226 0.23417598 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-9038 227 0.23359306 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod24-7025 228 0.23354039 my_run
httpexampleorgagent4profilecardme internal associates satterfield305 hintz995 eichmann909 waldo53 Q0 vldb_pod35-9436 229 0.2333724 my_run
